Customer_ID,Gender,Customer Type,Age,Income,Number of Orders,Revenue,Postal Code,Satisfaction
119994,0,0,49,63.312,3,20.5764,61032,1
88731,1,0,7,96.784,4,145.176,61032,1
66473,1,1,37,10.476,3,6.8094,97504,1
96231,0,0,26,9.762,2,6.8334,98103,1
47437,1,0,41,196.784,2,22.1382,10035,0
54087,1,0,48,47.98,2,23.99,6824,1
9158,0,0,56,13.05,5,6.003,56560,1
103246,1,0,53,63.96,4,19.8276,31907,0
100375,1,0,36,80.48,1,24.144,19143,1
15603,1,0,38,11.673,3,7.782,77036,0
65526,0,0,21,863.128,8,160.2952,77036,1
106039,0,1,40,3.564,3,6.237,77036,0
84437,1,0,29,956.6648,7,225.0976,77036,0
76261,0,0,43,12.588,3,20.1408,77036,1
68504,1,0,64,171.96,5,45.1395,98115,1
85759,1,0,40,871.4,4,148.138,38301,0
102388,1,0,49,692.472,11,190.4298,21215,0
121331,0,1,39,207.76,4,85.1816,84107,1
51783,1,0,9,71.928,9,6.2937,84107,1
128343,1,0,48,25.99,1,7.5371,98105,0
85433,0,1,20,3.592,1,1.1225,75220,1
21123,1,0,60,48.632,2,121.58,98105,0
112585,0,0,15,323.1,2,61.389,8701,0
113932,0,1,30,9099.93,7,2365.9818,8701,1
117116,1,0,71,9.96,2,3.2868,8701,0
60388,0,0,33,25.3,5,11.891,10011,1
84819,0,1,36,11.36,2,5.2256,10011,1
108712,0,0,56,69.264,2,14.6224,46203,0
82275,0,0,39,3.69,1,1.7343,46203,1
15618,1,0,45,1103.97,3,496.7865,77642,1
46832,0,1,52,246.1328,2,76.0116,77642,1
89524,1,0,64,11.696,2,3.9474,77642,0
115029,1,1,23,439.992,1,164.997,37211,1
77536,1,0,22,64.784,1,12.9568,77095,0
28016,1,0,60,33.28,5,49.92,77095,1
21118,0,0,21,14.088,3,4.9308,90004,0
76858,0,0,22,11.16,2,2.79,90004,1
38842,1,0,22,896.328,9,22.4082,90004,0
40771,1,0,33,189,1,68.04,19140,0
115002,1,0,29,53.982,3,10.7964,97756,0
111314,0,1,22,177.225,5,120.513,95610,1
87846,1,0,61,129.39,3,54.3438,90032,1
66038,0,0,52,54.32,4,0.5432,32303,0
111907,0,0,50,4367.896,13,327.5922,32303,0
4508,0,0,27,49.568,2,15.49,32303,1
104707,0,0,19,161.376,6,12.1032,32303,1
30104,0,0,7,2.784,2,0.4176,32303,1
86775,0,0,44,8.72,5,2.943,44107,1
28861,0,0,48,3.912,1,1.0269,75056,0
52653,0,0,14,59.752,7,19.4194,98105,1
5957,1,0,41,63.92,4,3.196,98105,1
39195,0,0,45,383.96,5,38.396,90032,1
60468,1,0,33,7.752,3,2.8101,90032,0
123433,1,1,12,33.568,2,11.7488,90045,1
39676,1,1,36,666.344,7,66.6344,90045,1
5482,0,0,59,573.728,4,64.5444,90045,0
90208,1,0,69,21.936,3,8.226,90045,1
43910,1,0,68,19.44,3,9.3312,90045,0
90029,0,1,14,447.968,4,139.99,11561,0
120049,1,1,22,16.78,2,4.195,90045,0
39092,1,0,28,20.96,2,5.24,90045,0
38568,0,0,18,88.752,3,27.735,90045,1
99422,0,0,57,304.23,3,9.1269,94110,1
115858,0,1,50,167.86,2,78.8942,23223,1
119908,1,0,31,82.38,6,25.5378,87105,1
55481,0,0,40,23.976,3,5.6943,87105,0
82231,1,0,39,33.29,1,7.9896,44312,1
56503,0,1,23,14.952,2,11.9616,44312,0
129119,0,1,26,323.982,3,80.9955,44312,1
95676,0,0,52,2.286,2,1.6764,44312,0
80473,1,0,34,14.352,3,0.897,44312,0
80205,1,0,43,71.976,3,0.8997,7060,1
128845,0,0,9,9.21,3,2.3025,7060,1
62278,0,0,43,18,5,8.28,10011,0
4712,1,0,66,42.93,9,19.3185,33012,0
116809,1,0,37,15.552,3,5.4432,33012,1
69497,0,0,29,17.92,5,1.12,98052,1
29272,0,1,33,19.99,1,6.7966,98052,1
54054,0,1,31,22.92,5,8.022,32114,1
62104,0,0,7,50.88,6,14.628,32114,1
67484,1,0,22,27.312,2,9.2178,86442,1
2988,1,1,34,7.92,1,2.772,86442,1
122225,0,1,12,14.368,2,3.9512,90049,1
51470,1,0,60,107.97,3,22.6737,90049,0
117502,1,0,23,113.82,3,53.4954,37064,1
116518,0,0,38,5.184,1,1.8144,46368,0
89380,0,0,59,16.28,2,6.512,22204,0
95262,0,0,55,544.38,3,157.8702,94110,1
86602,0,1,36,19.824,6,6.6906,94110,1
63462,0,1,58,657.504,6,131.5008,94110,1
69839,1,0,65,99.54,2,10.9494,94110,0
28130,1,0,54,199.96,4,85.9828,10801,1
95110,0,0,47,631.782,2,140.396,10801,1
103811,0,0,48,60.72,3,26.1096,85204,0
7871,0,0,55,20.724,2,15.1976,85204,0
43544,0,0,22,415.872,8,41.5872,43130,1
96191,1,0,50,16.768,2,1.4672,43130,0
15851,0,0,29,27.12,2,4.746,95207,0
110783,1,0,25,95.84,4,34.742,95207,1
4832,0,0,42,12.96,2,6.2208,28806,0
9282,1,0,45,19.008,8,12.672,37042,1
8620,1,0,50,1598.058,7,1065.372,37042,0
7087,0,0,52,36.96,4,12.012,60505,1
23640,1,0,47,10.368,2,3.6288,60505,1
124559,1,0,56,77.72,1,66.062,60505,0
12195,1,0,51,520.464,2,14.8704,2886,1
32006,1,0,33,111.96,2,54.8604,70506,1
74445,1,0,50,29.16,3,8.4564,58103,0
12126,1,0,49,131.94,3,35.6238,58103,0
8713,1,0,62,25.92,4,8.2944,58103,1
103539,1,0,52,704.76,4,162.0948,58103,0
103897,1,0,33,7.41,3,3.4827,58103,1
77043,1,0,47,21.5,10,7.095,60623,0
103532,1,0,51,10.528,4,3.29,60623,0
81611,1,0,43,20.544,6,6.42,46226,1
38525,1,0,48,104.9,5,50.352,46226,0
107026,1,0,43,39.68,2,16.2688,46226,0
70413,1,0,52,51.75,5,24.84,46514,1
95079,0,0,13,11.68,2,5.4896,46514,1
60158,1,0,46,159.75,5,11.1825,44240,1
44130,0,0,30,103.968,6,16.8948,91776,0
4876,1,0,52,303.25,5,63.6825,91776,0
19796,1,0,48,270.72,3,78.5088,91776,1
26061,1,0,74,1487.04,5,148.704,42420,1
127250,0,0,52,17.48,2,8.2156,42420,0
101247,0,0,39,71.88,2,32.346,94110,0
56139,1,0,45,60.45,3,16.3215,94110,0
79990,1,0,20,253.176,3,31.647,60035,1
29246,1,1,37,2.88,5,4.464,60035,1
19188,0,1,34,384.944,4,126.4816,60035,1
98715,1,0,33,153.584,2,13.4386,60035,1
38333,0,0,41,913.43,5,52.196,94122,0
122679,1,0,49,43.92,4,11.8584,94122,1
57822,1,0,40,25.032,3,7.8225,10035,1
116078,1,0,42,46.76,7,22.4448,10035,1
16341,1,0,33,183.968,2,25.2956,10035,0
16585,0,0,36,1259.97,3,327.5922,10035,1
9866,0,0,60,68.97,3,19.3116,75081,0
72388,1,0,42,70.368,2,6.1572,75081,0
95352,0,0,49,59.96,5,21.7355,45503,1
64418,1,0,23,25.984,1,5.1968,45503,1
94233,1,1,37,27.36,3,21.888,92024,1
10974,0,1,42,361.376,2,27.1032,19120,1
122670,0,0,44,172.186,2,46.7362,19120,0
5762,1,0,42,69.008,2,12.0764,21044,1
116017,0,0,65,199.9,5,89.955,21044,1
128882,0,0,25,901.95,3,297.6435,21044,1
38308,0,0,36,971.5,5,252.59,80906,1
84789,0,1,38,11.328,2,2.5488,10009,0
65899,0,1,23,21.24,3,8.0712,19140,0
5448,1,0,24,34.8,3,2.175,19140,1
94369,0,0,39,38.976,3,2.436,47201,0
118344,1,0,27,9.08,2,4.086,47201,1
58164,0,0,41,314.55,3,150.984,47201,0
25554,1,0,53,4.91,1,2.3077,90004,1
93296,0,0,29,5.78,2,2.7166,90004,1
105224,0,1,22,107.94,6,30.2232,10024,1
114110,1,0,47,19.65,3,9.039,10024,0
26521,1,0,40,617.97,3,160.6722,10024,0
64448,1,0,22,59.7,3,26.865,1841,1
111171,0,0,42,387.99,1,182.3553,94122,1
14592,1,0,10,575.92,2,71.99,94122,1
46664,0,0,52,30.4,5,15.2,48205,0
34573,1,0,52,478.24,8,219.9904,45011,0
65764,0,0,20,190.848,3,21.4704,43229,1
62156,0,0,45,5.484,4,4.0216,60610,0
128543,0,0,22,40.92,5,3.069,33063,0
72672,0,0,52,15.552,3,2.3328,30328,1
73330,0,0,64,17.24,2,4.4824,30328,1
47272,1,1,35,302.94,3,75.735,30328,1
112255,1,0,44,34.75,5,15.6375,30328,0
66301,0,0,45,113.94,6,54.6912,30328,0
115948,0,0,17,55.98,2,15.6744,87105,1
73537,1,1,21,27.18,3,12.231,74133,0
121852,0,0,41,1805.88,6,523.7052,7050,1
115414,0,1,44,70.95,3,18.447,42420,0
9363,1,0,52,20,4,9.6,42420,1
15684,1,0,17,7.98,3,2.0748,42420,1
35845,0,1,42,24.1,5,9.158,42420,1
119016,1,0,48,8.75,1,2.625,42420,0
127548,0,0,65,842.94,3,160.1586,60653,1
49178,1,0,58,2.182,1,3.6003,60653,0
41564,1,1,21,27.384,7,2.7384,60653,1
82657,0,1,34,26.406,3,71.2962,77642,1
86546,1,0,44,10.368,2,3.6288,77642,0
61472,0,0,38,23.68,4,7.4,48185,0
5560,1,0,50,109.95,1,36.2835,48185,0
36730,0,0,68,965.85,5,135.219,48185,1
58933,1,0,44,29.2,5,10.512,48185,1
90149,0,0,37,32.4,5,15.552,47401,0
92294,0,0,54,78.35,5,36.8245,47401,0
114568,0,0,65,31.68,6,14.256,47401,1
46275,0,0,7,29.12,4,14.2688,47401,1
62616,0,0,45,169.45,5,42.3625,90032,1
38097,1,0,29,12.56,2,4.0192,90032,1
67677,0,0,43,6.48,1,3.1104,90032,0
81186,1,1,54,186.69,3,87.7443,94109,1
98026,0,1,22,25.4,5,8.636,94109,1
23244,1,0,56,43.96,2,20.6612,94109,1
80712,0,0,33,1279.165,5,225.735,94109,0
70783,1,0,46,27.92,4,0.5584,94110,0
87361,1,0,50,129.568,2,12.9568,94110,0
57182,1,0,52,6.368,2,2.1492,95123,1
22535,1,0,66,244.55,5,114.9385,80219,1
75538,0,0,50,1332.496,2,299.8116,80013,0
2180,0,0,27,32.776,1,3.2776,80013,1
37778,1,0,45,147.184,2,29.4368,80013,0
99279,0,0,16,54.384,2,1.3596,80013,1
655,1,0,47,76.776,4,58.8616,80013,0
15838,1,1,48,14.352,3,5.2026,80013,1
65684,1,0,15,209.792,2,26.224,83704,1
75070,1,0,45,3.304,1,1.1151,10035,0
8061,1,0,80,16.38,9,7.371,10035,1
79545,1,0,39,167.96,2,78.9412,10035,0
80037,0,0,18,321.568,2,16.0784,10035,1
107874,0,0,70,12.96,2,6.2208,19140,1
4619,0,0,37,128.058,3,23.7822,44060,1
123637,1,0,33,63.686,1,15.4666,44060,0
6414,0,0,59,239.976,3,65.9934,44060,1
40054,1,0,62,344.22,2,189.321,44060,1
122042,1,0,60,15.552,3,5.4432,44060,0
61729,1,0,37,21.248,4,7.4368,44060,0
122574,0,0,21,8.448,2,2.64,73505,1
85628,0,0,61,333.09,3,23.3163,73505,1
29419,1,0,55,248.98,2,54.7756,10024,1
9082,1,0,36,24.9,5,11.703,90049,1
121522,0,0,44,15.26,7,5.0358,90049,0
74274,1,0,47,43.32,2,14.2956,90049,0
24374,0,1,29,43.584,12,15.7992,90049,0
29053,1,0,28,116.28,3,56.9772,90049,1
35526,1,0,42,9.296,2,3.0212,90049,1
85382,0,0,35,19.44,3,9.3312,90049,1
102304,0,0,55,314.55,3,150.984,77036,0
67725,0,0,25,16.27,5,25.2185,77036,1
95290,0,0,18,69.12,9,14.688,77036,1
44996,1,0,44,4.47,3,7.8225,90032,1
68864,0,0,45,418.296,3,5.2287,43229,0
125776,1,0,43,659.988,2,109.998,43229,0
79788,0,0,48,8.128,2,1.4224,43229,0
125227,0,0,56,36.288,7,12.7008,43229,0
90324,1,0,40,909.72,6,51.984,90032,0
107403,1,0,27,917.9235,9,75.5937,90032,0
52240,0,0,44,38.88,6,19.0512,19140,1
68897,1,0,33,631.176,4,462.8624,94110,1
27738,0,0,27,12.96,2,6.2208,93309,0
72978,0,1,29,12.96,2,6.2208,93309,1
34414,0,0,22,23.2,5,8.12,77095,1
22426,1,0,38,25.92,5,9.072,77095,1
78330,0,0,58,21.312,6,7.1928,90045,0
84446,0,0,56,173.656,7,17.3656,90045,0
112591,1,1,18,361.96,2,101.3488,90045,0
21348,0,0,34,62.85,3,13.1985,90045,1
101670,1,0,26,818.376,3,51.1485,90045,1
97346,1,0,54,20.34,1,0.2034,90045,1
118600,0,0,58,23.99,1,5.5177,90036,0
41075,0,0,34,171.288,3,6.4233,65807,0
22098,1,0,37,37.3,2,17.158,65807,1
113719,0,0,31,81.96,2,39.3408,85023,1
59295,0,0,40,54.792,6,40.1808,77070,1
29712,0,0,46,10.784,1,0.8088,23666,0
100637,0,0,31,290.98,1,75.6548,74133,1
18784,1,0,50,36.44,4,12.0252,98105,0
15719,0,0,52,21.4,5,10.058,98105,1
66181,1,0,54,48.664,7,15.8158,94109,0
25920,1,0,29,16.56,4,6.9552,32216,0
128914,0,0,51,1347.52,8,84.22,47374,1
101331,0,1,31,62.31,3,22.4316,47374,1
110774,1,0,56,20.32,4,6.9088,80027,0
66221,1,0,33,9.432,3,3.0654,10024,1
3142,1,0,41,34.86,7,16.0356,10024,1
93107,1,0,49,89.34,6,24.1218,13440,0
84776,0,0,27,269.98,2,67.495,13440,0
83143,0,0,30,99.9,5,47.952,13440,1
23519,1,0,32,39.08,4,14.4596,43302,1
24063,1,0,41,116.832,4,33.5892,77041,0
125623,0,0,54,2.296,2,3.9032,10009,0
49920,1,1,54,408.006,2,72.5344,10009,1
48070,1,0,51,40.44,3,10.5144,95336,1
113430,0,0,45,122.352,3,13.7646,95336,0
87178,0,1,32,15.28,2,7.4872,90004,1
67170,1,0,56,11.96,2,5.8604,98115,1
126943,0,0,25,15.84,3,4.9104,98115,0
33379,1,0,22,86.376,3,30.2316,98115,1
79672,1,0,9,18.24,3,6.2016,98115,0
65033,0,0,15,13.12,4,4.3296,2908,1
82737,0,0,47,105.98,2,1.0598,2908,0
6161,1,0,66,493.92,7,28.224,60653,1
23682,0,0,41,5.936,7,8.904,73120,0
11590,1,0,33,325.86,2,149.8956,60610,1
83480,1,0,30,383.607,9,5.4801,60610,1
125249,1,0,23,148.48,2,16.704,60610,1
87384,1,0,30,537.544,7,53.7544,60610,1
10588,1,1,39,1.928,2,2.9884,60610,1
110977,1,1,55,6.912,3,0.6912,60610,1
10337,0,0,30,7.76,1,2.134,60610,0
107152,0,1,37,659.168,4,49.4376,6040,1
45931,0,0,16,5.76,2,2.8224,90049,1
13357,1,0,15,351.216,3,4.3902,94122,1
71550,0,0,44,230.28,3,23.028,94122,0
55209,1,0,39,12.84,3,5.778,54601,0
87863,0,0,49,56.82,3,28.41,29501,1
45617,1,1,44,31.56,4,14.202,29501,1
73336,0,1,62,27.92,4,0.5584,85301,0
127859,0,0,41,8.559,1,6.5619,79907,0
40902,0,0,21,49.568,2,17.9684,78207,1
16681,1,0,24,127.869,3,9.1335,90049,0
94606,1,0,39,271.44,3,122.148,90049,1
104961,1,1,25,110.352,3,8.2764,90049,0
1522,1,0,57,36.4,5,13.832,33023,0
772,0,0,73,419.136,4,57.6312,85204,1
81361,0,1,10,100.704,6,1.2588,28314,0
16147,1,0,31,45.216,3,4.5216,28314,0
47755,1,0,49,28.782,6,21.1068,28314,0
37300,0,0,58,24.448,4,8.8624,77095,0
70384,0,0,39,10.476,6,17.2854,95123,0
102747,1,0,34,76.14,3,26.649,67212,0
96009,1,0,26,21.24,3,8.0712,67212,0
71432,1,1,35,127.96,2,60.1412,90036,1
95046,1,0,65,479.984,2,89.997,49201,1
61982,0,0,65,657.93,7,184.2204,49201,1
118503,0,1,26,33.48,4,8.7048,49201,0
8989,0,0,43,13.9,5,3.614,49201,1
106487,0,0,33,26.86,2,6.715,83501,1
5751,1,0,32,9.584,1,3.3544,23666,0
6626,1,0,48,113.1,3,56.55,10035,1
11855,0,0,29,65.78,11,32.2322,39401,0
120101,1,0,39,239.7,6,105.468,19140,0
2741,1,1,39,25.632,3,3.8448,19140,1
40352,0,0,37,23.616,8,7.9704,90045,0
65228,0,0,36,8.26,2,3.7996,94526,0
88934,0,0,28,76.58,7,38.29,94526,0
38593,1,0,45,8.8,5,4.224,94526,0
4565,0,0,32,590.352,6,206.6232,94526,1
41675,0,1,20,5.58,3,0.1674,94526,0
70048,1,0,64,25.02,3,10.5084,94526,1
7079,1,0,42,452.55,7,22.6275,90004,0
71503,0,0,54,17.76,2,4.9728,90004,0
14546,0,0,29,302.384,2,30.2384,90004,1
7032,0,0,8,146.352,3,5.4882,90004,1
99709,1,0,57,7.9,2,2.054,90004,0
45664,0,0,47,902.712,3,33.8517,90004,0
62167,0,0,59,53.97,3,15.1116,20016,1
66567,1,0,54,33.92,8,13.2288,53209,1
5422,1,0,52,21.81,3,5.8887,53209,1
96708,1,0,19,91.6,5,26.564,21215,0
85314,1,0,30,150.98,1,43.7842,21215,1
22770,0,1,30,137.25,9,63.135,21215,0
90510,1,0,46,11.52,4,5.4144,28540,0
92954,0,0,55,18.272,1,5.9384,28540,0
118204,1,0,16,153.728,4,53.8048,28540,1
19548,0,0,48,12.224,2,4.4312,28540,0
82057,0,0,29,167.944,7,50.3832,14609,1
63402,0,0,29,45.99,1,13.3371,14609,1
99211,0,1,39,535.41,3,160.623,14609,1
108826,1,0,49,6.096,2,2.0574,14609,0
80785,1,0,45,45.36,7,21.7728,92054,0
85029,0,0,27,47.12,8,20.7328,39503,1
28741,1,0,34,31.36,4,15.68,32216,0
69937,0,1,36,47.616,3,3.5712,32216,1
14201,1,0,27,23.48,5,8.218,77070,0
89412,0,0,43,62.79,3,166.3935,77070,1
122226,1,1,10,28.44,9,4.266,77095,0
95895,1,0,28,134.376,3,6.7188,2149,1
5124,0,0,55,589.9,2,147.475,2149,0
15890,0,0,17,542.94,3,141.1644,90049,1
6387,0,0,36,2879.952,6,1007.9832,90049,1
31856,1,0,33,90.48,3,33.93,19805,0
123415,1,0,53,77.55,5,21.714,38401,0
105067,0,1,21,8.832,3,1.9872,38401,1
560,0,0,32,177.536,4,62.1376,38401,0
114990,0,1,24,258.48,2,3.231,38401,0
94076,1,0,23,14.136,3,4.2408,10011,1
95585,0,1,25,77.55,5,20.163,10011,1
123025,1,1,37,24.88,2,6.9664,10011,1
38034,1,0,49,140.75,5,39.41,10011,0
108200,1,0,7,36.63,3,9.8901,48858,1
68493,1,0,14,17.14,2,6.1704,94122,1
34002,1,0,12,51.75,5,24.84,94122,1
115926,0,0,37,123.96,3,11.1564,94122,1
97405,1,0,59,586.398,6,34.494,94122,0
34329,1,0,16,80.98,1,3.2392,94122,0
123957,0,0,40,242.94,3,9.7176,90045,1
43267,1,0,40,123.92,4,33.4584,90045,0
11984,1,1,16,12.39,3,5.6994,90045,1
92003,0,0,54,47.3,2,12.298,23602,0
95206,0,0,18,1599.92,8,751.9624,23602,1
78535,0,0,9,11.09,1,5.4341,80525,0
4673,1,1,20,3.168,4,2.5344,80525,1
15480,1,0,29,579.136,4,28.9568,98105,0
120495,1,0,42,6.368,2,2.1492,98105,0
32948,1,0,8,558.4,2,41.88,10011,1
69585,1,0,23,145.764,2,8.098,23223,1
115051,0,1,58,13.62,3,6.129,10009,1
107309,0,0,52,434.646,3,62.7822,98103,1
70106,0,1,22,440.19,9,206.8893,98103,0
94799,1,0,63,64.4,5,1.932,94110,1
78648,0,0,51,244.55,5,114.9385,94110,0
85276,1,0,70,195.76,4,97.88,8861,1
105004,0,0,56,11.76,2,5.7624,8861,1
37356,0,0,28,166.45,5,39.948,94110,0
100901,0,1,21,2.88,1,1.3536,61032,1
126163,1,0,56,45.248,2,3.9592,19140,0
85576,0,0,47,59.904,2,14.2272,19140,1
78681,1,0,43,23.696,2,6.5164,19140,0
5815,1,0,44,7.968,2,2.8884,19140,1
5084,0,1,25,18.2,7,2.0475,19140,1
1859,0,0,44,27.552,3,0.3444,19140,0
24079,1,1,46,844.116,6,36.1764,19140,1
30702,0,0,25,76.752,3,9.594,32216,1
97706,0,0,55,3,1,1.05,33024,1
16633,1,0,25,7.506,9,6.0048,33024,0
6114,1,0,40,16.56,2,5.796,98115,0
45896,1,1,40,79.92,4,34.3656,98115,0
30005,0,0,66,69.98,2,13.2962,76106,1
52839,1,0,32,11.06,10,18.802,76106,0
51634,0,1,32,623.4648,7,119.1918,76106,1
36470,1,0,51,772.68,5,57.951,48205,0
79815,1,0,43,283.14,4,72.358,48205,0
10352,0,0,51,635.96,4,165.3496,48205,0
34009,1,1,35,118.99,1,33.3172,48205,1
56920,1,0,29,272.94,3,30.0234,19120,1
12630,1,1,24,15.008,2,1.5008,84321,0
55352,0,0,22,33.088,4,11.1672,84321,0
93712,0,0,23,80.98,1,3.2392,84321,1
116946,1,0,48,82.8,12,6.624,84321,0
106724,0,0,39,21.36,2,5.7672,84321,0
30165,1,0,18,62.048,2,20.1656,13021,1
80328,1,0,10,29.61,9,13.3245,27604,1
50169,1,0,39,863.928,9,86.3928,19120,1
79648,1,0,67,241.92,4,56.448,19120,1
64420,0,0,42,163.88,4,81.94,19120,1
90821,0,1,22,3.486,2,2.7888,19120,0
81139,0,0,47,10.584,7,2.3814,47374,0
72257,0,0,41,440.91,9,123.4548,17602,1
129519,0,1,26,5.715,5,4.7625,85705,1
82003,1,0,53,51.968,2,10.3936,85705,1
44471,0,0,51,71.976,3,21.5928,85705,1
119562,0,0,49,242.352,3,42.4116,85705,1
25543,1,0,28,221.92,5,77.672,85705,1
23019,0,0,28,8.448,2,2.64,48205,0
9882,1,0,27,29.52,4,14.4648,48205,0
22072,0,0,39,302.94,3,48.4704,48205,0
116977,1,1,24,142.36,2,38.4372,48205,0
29612,0,0,41,546.66,9,136.665,48205,1
121878,0,0,35,212.13,3,14.8491,78745,0
52376,1,0,47,5.248,2,0.5904,78745,1
22772,0,0,33,74.416,2,14.8832,78745,0
72431,0,1,27,6.848,2,2.14,78745,1
19832,0,0,31,7.996,1,6.9965,77095,1
35009,1,0,24,8.712,2,19.602,6708,0
94910,1,0,61,65.17,7,18.8993,6708,0
75842,0,0,59,14.62,2,6.8714,6708,0
119542,0,0,44,173.24,4,17.324,90049,1
99642,0,0,29,895.92,5,302.373,90049,0
92143,1,0,52,130.71,3,39.213,90049,1
10416,1,0,37,11.68,2,3.0368,90049,0
20269,0,0,41,62.31,3,22.4316,19120,0
18091,1,0,44,0.852,1,0.5964,77340,0
57468,0,0,73,36.288,7,12.7008,77340,1
19280,1,0,11,56.568,2,74.9526,97206,1
49364,1,0,51,344.704,2,38.7792,80027,0
29468,0,1,22,201.584,2,20.1584,98115,0
85480,0,0,51,521.96,2,88.7332,21215,0
114721,0,0,50,8.22,3,2.2194,94109,0
106021,0,0,46,45.36,7,21.7728,90004,0
71835,1,0,25,947.17,7,9.4717,90004,1
29135,0,0,59,61.96,2,27.882,60505,1
28480,0,0,29,268.935,3,209.7693,98103,1
111393,0,0,33,7.58,1,2.9562,30605,1
123764,0,0,30,14.73,3,7.2177,32712,0
55497,1,0,43,9.888,2,6.9216,32712,1
52760,1,0,32,671.544,3,50.3658,10009,0
8846,1,0,30,1117.92,4,55.896,10009,0
78943,0,0,13,275.952,3,37.9434,94110,0
46274,0,0,36,123.144,7,46.179,75217,1
59378,0,1,72,15.576,3,3.3099,92105,1
99354,0,0,59,212.64,6,99.9408,92105,1
125750,0,0,28,9.87,3,4.5402,92105,1
50148,1,1,26,53.25,3,20.7675,92105,1
109803,1,0,52,19.92,3,9.5616,10035,0
43081,0,0,44,658.746,3,146.388,4240,0
78969,1,0,27,8.26,2,3.8822,4240,0
13329,0,1,39,29.84,2,13.428,4240,1
64925,0,0,42,67.98,2,14.9556,90805,0
88520,0,0,39,61.06,2,28.0876,90805,1
101158,0,0,59,35.544,1,0.8886,98115,1
75632,1,0,69,9.96,2,4.5816,98115,1
2877,1,0,70,9.21,3,2.3025,98115,1
53632,1,0,21,27.93,3,8.0997,55901,1
83704,0,0,52,7.9,2,2.528,55901,1
60387,1,0,56,221.16,4,57.5016,55901,0
111762,1,0,50,127.96,2,62.7004,55901,1
6598,0,0,34,18.69,3,9.1581,94110,1
84621,0,1,79,25.35,3,7.605,94110,1
5687,0,0,41,35.28,3,11.9952,98103,1
62706,0,1,27,33.4,5,16.032,99207,1
115546,1,0,64,837.6,3,62.82,37064,1
111342,0,0,12,40.68,3,9.153,38301,1
52796,0,0,52,209.568,2,23.5764,78745,1
121261,0,0,10,22.368,4,6.4308,33024,1
129508,0,0,30,3.882,2,2.588,33024,1
5623,0,0,70,115.296,3,40.3536,19143,1
33667,1,0,15,1.908,2,1.5264,61832,1
87972,1,0,28,43.372,7,69.3952,10009,0
94851,0,0,53,783.96,4,219.5088,10009,0
69315,1,1,26,48.896,2,18.336,10009,1
53532,0,0,49,7.856,2,2.8478,43229,0
364,0,1,33,5.904,2,1.9926,43229,1
47112,1,0,40,13.712,2,1.0284,91911,0
740,1,0,32,182.94,3,85.9818,94110,0
106255,0,1,23,27.76,4,9.9936,10009,0
127560,0,0,28,25.99,1,7.5371,78207,0
126780,0,0,50,113.52,5,29.799,78207,1
12305,0,0,31,359.88,3,22.4925,28540,0
24837,0,0,60,25.344,4,9.1872,94109,1
69237,1,0,25,11.952,3,4.1832,94109,1
40030,1,0,30,6.24,3,1.872,85323,1
99624,1,1,24,742.336,8,83.5128,60610,1
31528,1,0,63,6.464,1,4.04,60610,1
10972,0,1,44,11.52,5,4.176,60610,1
52524,0,0,26,222.384,2,16.6788,92025,0
2458,0,1,30,23.36,4,6.0736,11561,1
45422,1,0,15,8.67,3,4.0749,11561,1
56763,0,1,39,25.71,3,6.6846,19711,1
2136,0,0,38,100.94,7,33.3102,14215,1
60777,1,0,20,63.882,1,10.647,77070,1
114594,1,0,40,683.144,4,0,77070,0
113809,0,0,57,1.476,3,2.214,77070,1
83541,0,0,37,40.712,7,3.5623,67212,0
16281,0,0,62,279.9,5,137.151,80906,1
82398,0,0,13,13.12,5,1.148,80906,1
77810,1,0,10,69.576,4,143.7904,80906,1
53152,1,0,61,4.224,3,0.4752,80906,0
79630,0,0,66,58.08,4,6.534,80906,1
107435,0,0,69,52.416,9,15.0696,80906,1
37641,1,0,20,54.92,5,10.984,80906,1
47335,1,1,26,364.95,5,248.166,80906,1
102706,0,1,21,85.056,3,28.7064,80906,1
95588,1,1,15,27.696,3,9.6936,10011,1
23747,1,0,30,24.96,4,11.232,90036,0
121062,1,0,19,43.13,1,18.1146,30062,1
22788,0,1,59,5.64,3,2.7072,32216,1
30268,0,1,24,57.582,3,44.1462,32216,1
47465,1,0,24,31.104,6,10.8864,32216,0
3586,0,0,50,30.192,3,8.3028,32216,0
83755,0,0,60,43.6,5,4.36,32216,1
34246,1,1,41,4.768,2,0.4172,32216,1
82115,1,0,67,10.38,2,7.612,32216,1
126422,0,1,52,13.392,8,9.8208,19140,1
109412,0,0,54,39.594,1,7.2589,19140,0
34838,0,0,10,91.008,9,19.3392,90008,0
127065,1,0,57,37.94,2,18.2112,90008,0
21677,1,0,38,42.8,10,19.26,90008,0
49899,1,1,50,33.63,3,10.089,19134,1
35200,1,1,26,62.808,3,21.1977,54703,1
77449,0,0,44,195.64,4,91.9508,54703,0
14459,1,0,51,239.9,2,71.97,19134,0
16513,1,0,64,380.058,3,21.7176,19134,0
39531,1,1,62,1199.976,4,179.9964,19134,1
44613,1,0,45,48.576,3,9.7152,90004,1
3078,0,0,46,17.94,3,8.073,19134,1
68551,1,0,27,18.264,3,6.1641,19134,1
100152,0,0,29,34.656,2,5.6316,19134,1
6069,0,0,30,81.552,2,8.1552,19134,1
